Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1786468811,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786468814,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786468816,20,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786468818,30,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786468821,40,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786468823,50,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786468826,60,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786468829,70,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786468832,80,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786468834,90,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786468837,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786468839,110,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786468842,120,POST,/integrations/v2/encounters/update,0.000000,0.000000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,1,0,28163.94108813256,28163.94108813256,28163.94108813256,28163.94108813256,284.0
1786468842,120,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,28163.94108813256,28163.94108813256,28163.94108813256,28163.94108813256,284.0
1786468846,130,POST,/integrations/v2/encounters/update,0.000000,0.000000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,1,0,28163.94108813256,28163.94108813256,28163.94108813256,28163.94108813256,284.0
1786468846,130,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,28163.94108813256,28163.94108813256,28163.94108813256,28163.94108813256,284.0
1786468848,140,POST,/integrations/v2/encounters/update,0.000000,0.000000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,1,0,28163.94108813256,28163.94108813256,28163.94108813256,28163.94108813256,284.0
1786468848,140,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,28163.94108813256,28163.94108813256,28163.94108813256,28163.94108813256,284.0
1786468851,150,POST,/integrations/v2/encounters/update,0.100000,0.000000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,2,0,28163.94108813256,30331.878362223506,28163.94108813256,32499.81563631445,284.0
1786468851,150,,Aggregated,0.100000,0.000000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,2,0,28163.94108813256,30331.878362223506,28163.94108813256,32499.81563631445,284.0
1786468855,160,POST,/integrations/v2/encounters/update,0.200000,0.000000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,3,0,32000,32765.259973394375,28163.94108813256,37632.02319573611,284.0
1786468855,160,,Aggregated,0.200000,0.000000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,3,0,32000,32765.259973394375,28163.94108813256,37632.02319573611,284.0
1786468857,170,POST,/integrations/v2/encounters/update,0.200000,0.000000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,3,0,32000,32765.259973394375,28163.94108813256,37632.02319573611,284.0
1786468857,170,,Aggregated,0.200000,0.000000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,3,0,32000,32765.259973394375,28163.94108813256,37632.02319573611,284.0
1786468860,180,POST,/integrations/v2/encounters/update,0.200000,0.000000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,3,0,32000,32765.259973394375,28163.94108813256,37632.02319573611,284.0
1786468860,180,,Aggregated,0.200000,0.000000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,3,0,32000,32765.259973394375,28163.94108813256,37632.02319573611,284.0
