Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1786469224,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786469227,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786469229,20,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786469232,30,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786469234,40,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786469237,50,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786469240,60,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786469241,70,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786469244,80,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786469246,90,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786469250,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786469252,110,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786469255,120,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786469258,130,POST,/integrations/v2/encounters/update,0.000000,0.000000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,2,0,26000,27004.43398859352,25865.57085160166,28143.297125585377,284.5
1786469258,130,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,26000,27004.43398859352,25865.57085160166,28143.297125585377,284.5
1786469260,140,POST,/integrations/v2/encounters/update,0.000000,0.000000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,2,0,26000,27004.43398859352,25865.57085160166,28143.297125585377,284.5
1786469260,140,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,26000,27004.43398859352,25865.57085160166,28143.297125585377,284.5
1786469262,150,POST,/integrations/v2/encounters/update,0.000000,0.000000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,2,0,26000,27004.43398859352,25865.57085160166,28143.297125585377,284.5
1786469262,150,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,26000,27004.43398859352,25865.57085160166,28143.297125585377,284.5
1786469265,160,POST,/integrations/v2/encounters/update,0.000000,0.000000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,2,0,26000,27004.43398859352,25865.57085160166,28143.297125585377,284.5
1786469265,160,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,26000,27004.43398859352,25865.57085160166,28143.297125585377,284.5
1786469268,170,POST,/integrations/v2/encounters/update,0.200000,0.000000,28000,28000,35000,35000,35000,35000,35000,35000,35000,35000,35000,3,0,28000,29503.605483410258,25865.57085160166,34501.94847304374,284.3333333333333
1786469268,170,,Aggregated,0.200000,0.000000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,3,0,28000,29503.605483410258,25865.57085160166,34501.94847304374,284.3333333333333
1786469271,180,POST,/integrations/v2/encounters/update,0.100000,0.000000,42000,42000,42000,42000,42000,42000,42000,42000,42000,42000,42000,4,0,28000,32737.515419255942,25865.57085160166,42439.24522679299,284.25
1786469271,180,,Aggregated,0.100000,0.000000,42000,42000,42000,42000,42000,42000,42000,42000,42000,42000,42000,4,0,28000,32737.515419255942,25865.57085160166,42439.24522679299,284.25
1786469273,190,POST,/integrations/v2/encounters/update,0.100000,0.000000,42000,42000,42000,42000,42000,42000,42000,42000,42000,42000,42000,4,0,28000,32737.515419255942,25865.57085160166,42439.24522679299,284.25
1786469273,190,,Aggregated,0.100000,0.000000,42000,42000,42000,42000,42000,42000,42000,42000,42000,42000,42000,4,0,28000,32737.515419255942,25865.57085160166,42439.24522679299,284.25
1786469277,200,POST,/integrations/v2/encounters/update,0.200000,0.000000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,5,0,35000,34949.8409666121,25865.57085160166,43799.143156036735,284.2
1786469277,200,,Aggregated,0.200000,0.000000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,5,0,35000,34949.8409666121,25865.57085160166,43799.143156036735,284.2
1786469278,200,POST,/integrations/v2/encounters/update,0.200000,0.000000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,5,0,35000,34949.8409666121,25865.57085160166,43799.143156036735,284.2
1786469278,200,,Aggregated,0.200000,0.000000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,5,0,35000,34949.8409666121,25865.57085160166,43799.143156036735,284.2
1786469279,200,POST,/integrations/v2/encounters/update,0.200000,0.000000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,5,0,35000,34949.8409666121,25865.57085160166,43799.143156036735,284.2
1786469279,200,,Aggregated,0.200000,0.000000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,5,0,35000,34949.8409666121,25865.57085160166,43799.143156036735,284.2
1786469280,200,POST,/integrations/v2/encounters/update,0.200000,0.000000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,5,0,35000,34949.8409666121,25865.57085160166,43799.143156036735,284.2
1786469280,200,,Aggregated,0.200000,0.000000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,5,0,35000,34949.8409666121,25865.57085160166,43799.143156036735,284.2
1786469281,200,POST,/integrations/v2/encounters/update,0.200000,0.000000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,5,0,35000,34949.8409666121,25865.57085160166,43799.143156036735,284.2
1786469281,200,,Aggregated,0.200000,0.000000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,5,0,35000,34949.8409666121,25865.57085160166,43799.143156036735,284.2
1786469282,200,POST,/integrations/v2/encounters/update,0.200000,0.000000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,5,0,35000,34949.8409666121,25865.57085160166,43799.143156036735,284.2
1786469282,200,,Aggregated,0.200000,0.000000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,5,0,35000,34949.8409666121,25865.57085160166,43799.143156036735,284.2
1786469283,200,POST,/integrations/v2/encounters/update,0.200000,0.000000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,5,0,35000,34949.8409666121,25865.57085160166,43799.143156036735,284.2
1786469283,200,,Aggregated,0.200000,0.000000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,5,0,35000,34949.8409666121,25865.57085160166,43799.143156036735,284.2
1786469284,200,POST,/integrations/v2/encounters/update,0.200000,0.000000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,5,0,35000,34949.8409666121,25865.57085160166,43799.143156036735,284.2
1786469284,200,,Aggregated,0.200000,0.000000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,5,0,35000,34949.8409666121,25865.57085160166,43799.143156036735,284.2
1786469285,200,POST,/integrations/v2/encounters/update,0.100000,0.000000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,6,0,35000,37472.275330374636,25865.57085160166,50084.44714918733,284.1666666666667
1786469285,200,,Aggregated,0.100000,0.000000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,6,0,35000,37472.275330374636,25865.57085160166,50084.44714918733,284.1666666666667
1786469286,200,POST,/integrations/v2/encounters/update,0.100000,0.000000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,6,0,35000,37472.275330374636,25865.57085160166,50084.44714918733,284.1666666666667
1786469286,200,,Aggregated,0.100000,0.000000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,6,0,35000,37472.275330374636,25865.57085160166,50084.44714918733,284.1666666666667
1786469287,200,POST,/integrations/v2/encounters/update,0.100000,0.000000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,6,0,35000,37472.275330374636,25865.57085160166,50084.44714918733,284.1666666666667
1786469287,200,,Aggregated,0.100000,0.000000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,6,0,35000,37472.275330374636,25865.57085160166,50084.44714918733,284.1666666666667
