Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1786468180,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786468182,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786468185,20,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786468189,30,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786468191,40,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786468193,50,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786468195,60,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786468197,70,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786468199,80,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786468201,90,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786468204,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786468207,110,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786468210,120,POST,/integrations/v2/encounters/update,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,25387.869173660874,25387.869173660874,25387.869173660874,25387.869173660874,284.0
1786468210,120,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,25387.869173660874,25387.869173660874,25387.869173660874,25387.869173660874,284.0
1786468213,130,POST,/integrations/v2/encounters/update,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,25387.869173660874,25387.869173660874,25387.869173660874,25387.869173660874,284.0
1786468213,130,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,25387.869173660874,25387.869173660874,25387.869173660874,25387.869173660874,284.0
1786468216,140,POST,/integrations/v2/encounters/update,0.100000,0.000000,25000,25000,30000,30000,30000,30000,30000,30000,30000,30000,30000,3,0,25000,25914.771392631035,22060.69477368146,30295.750230550766,284.0
1786468216,140,,Aggregated,0.100000,0.000000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,3,0,25000,25914.771392631035,22060.69477368146,30295.750230550766,284.0
1786468219,150,POST,/integrations/v2/encounters/update,0.300000,0.000000,30000,30000,32000,32000,32000,32000,32000,32000,32000,32000,32000,4,0,25000,27475.182295311242,22060.69477368146,32156.415003351867,284.25
1786468219,150,,Aggregated,0.300000,0.000000,30000,30000,32000,32000,32000,32000,32000,32000,32000,32000,32000,4,0,25000,27475.182295311242,22060.69477368146,32156.415003351867,284.25
1786468222,160,POST,/integrations/v2/encounters/update,0.400000,0.000000,32000,32000,37000,37000,38000,38000,38000,38000,38000,38000,38000,7,0,30000,30035.854776922082,22060.69477368146,37525.70888120681,284.2857142857143
1786468222,160,,Aggregated,0.400000,0.000000,32000,32000,37000,37000,38000,38000,38000,38000,38000,38000,38000,7,0,30000,30035.854776922082,22060.69477368146,37525.70888120681,284.2857142857143
1786468226,170,POST,/integrations/v2/encounters/update,0.600000,0.000000,32000,35000,37000,37000,38000,38000,38000,38000,38000,38000,38000,10,0,32000,30987.17722259462,22060.69477368146,37525.70888120681,284.3
1786468226,170,,Aggregated,0.600000,0.000000,32000,35000,37000,37000,38000,38000,38000,38000,38000,38000,38000,10,0,32000,30987.17722259462,22060.69477368146,37525.70888120681,284.3
1786468228,180,POST,/integrations/v2/encounters/update,0.600000,0.000000,35000,35000,37000,37000,38000,38000,38000,38000,38000,38000,38000,10,0,32000,30987.17722259462,22060.69477368146,37525.70888120681,284.3
1786468228,180,,Aggregated,0.600000,0.000000,35000,35000,37000,37000,38000,38000,38000,38000,38000,38000,38000,10,0,32000,30987.17722259462,22060.69477368146,37525.70888120681,284.3
1786468231,190,POST,/integrations/v2/encounters/update,0.700000,0.000000,35000,35000,36000,36000,36000,36000,36000,36000,36000,36000,36000,11,0,32000,31485.757079314102,22060.69477368146,37525.70888120681,284.3636363636364
1786468231,190,,Aggregated,0.700000,0.000000,35000,35000,36000,36000,36000,36000,36000,36000,36000,36000,36000,11,0,32000,31485.757079314102,22060.69477368146,37525.70888120681,284.3636363636364
1786468235,200,POST,/integrations/v2/encounters/update,0.700000,0.000000,37000,37000,41000,41000,41000,41000,41000,41000,41000,41000,41000,13,0,32000,32646.197248751727,22060.69477368146,41283.63522142172,284.3076923076923
1786468235,200,,Aggregated,0.700000,0.000000,37000,37000,41000,41000,41000,41000,41000,41000,41000,41000,41000,13,0,32000,32646.197248751727,22060.69477368146,41283.63522142172,284.3076923076923
1786468236,200,POST,/integrations/v2/encounters/update,0.300000,0.000000,40000,40000,41000,41000,52000,52000,52000,52000,52000,52000,52000,16,0,34000,34418.23946748627,22060.69477368146,51573.81335739046,284.25
